complaint_id,complainant_ethnicity,complainant_gender,complainant_age_incident,fado_type,allegation,precinct,board_disposition
36722,Black,Male,53.0,Abuse of Authority,Search (of person),40.0,Substantiated (Command Lvl Instructions)
31706,White,Male,39.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
31731,Hispanic,Male,17.0,Abuse of Authority,Stop,40.0,Exonerated
31731,Hispanic,Male,17.0,Force,Physical force,40.0,Exonerated
36244,Black,Male,54.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
36244,Black,Male,54.0,Abuse of Authority,Stop,40.0,Exonerated
36722,Black,Male,53.0,Abuse of Authority,Frisk,40.0,Substantiated (Command Lvl Instructions)
40927,Hispanic,Male,48.0,Abuse of Authority,Stop,40.0,Unsubstantiated
4752,White,Male,53.0,Force,Physical force,61.0,Exonerated
6999,Hispanic,Female,48.0,Abuse of Authority,Threat of arrest,40.0,Exonerated
6999,Hispanic,Female,48.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Unsubstantiated
6999,Hispanic,Female,48.0,Abuse of Authority,Frisk and/or search,40.0,Exonerated
15805,Hispanic,Male,35.0,Abuse of Authority,Stop,40.0,Exonerated
15805,Hispanic,Male,35.0,Abuse of Authority,Search (of person),40.0,Exonerated
15805,Hispanic,Male,35.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
15832,Hispanic,Male,48.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
18011,Black,Female,47.0,Abuse of Authority,Refusal to obtain medical treatment,40.0,Exonerated
18011,Black,Female,47.0,Abuse of Authority,Refusal to show search warrant,40.0,Unsubstantiated
30925,Black,Female,25.0,Force,Chokehold,5.0,Unsubstantiated
30925,Black,Female,25.0,Force,Physical force,5.0,Unsubstantiated
30925,Black,Female,25.0,Discourtesy,Word,5.0,Unsubstantiated
30925,Black,Female,25.0,Abuse of Authority,Stop,5.0,Substantiated (Command Discipline)
30925,Black,Female,25.0,Abuse of Authority,Search (of person),5.0,Substantiated (Command Discipline)
4130,Black,Female,15.0,Force,Physical force,73.0,Exonerated
5050,Black,Female,19.0,Discourtesy,Word,103.0,Exonerated
5050,Black,Female,19.0,Force,Physical force,103.0,Exonerated
8239,Black,Male,25.0,Force,Physical force,81.0,Exonerated
8270,Hispanic,Male,17.0,Abuse of Authority,Question and/or stop,90.0,Exonerated
8691,Black,Female,15.0,Force,Physical force,73.0,Exonerated
14495,Black,Male,15.0,Force,Physical force,83.0,Unsubstantiated
14495,Black,Male,15.0,Force,Nightstick as club (incl asp & baton),83.0,Unsubstantiated
24292,Black,Female,,Force,Gun fired,17.0,Exonerated
32778,Black,Male,26.0,Discourtesy,Action,60.0,Unsubstantiated
33763,Black,Female,45.0,Abuse of Authority,Vehicle stop,60.0,Exonerated
33763,Black,Female,45.0,Abuse of Authority,Threat of arrest,60.0,Substantiated (Formalized Training)
30828,Black,Male,29.0,Abuse of Authority,Frisk,41.0,Substantiated (Command Discipline A)
30828,Black,Male,32.0,Abuse of Authority,Vehicle search,41.0,Substantiated (Command Discipline A)
33071,Black,Male,50.0,Force,Physical force,40.0,Unsubstantiated
33071,Black,Male,50.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
36856,Hispanic,Male,50.0,Abuse of Authority,Threat of arrest,40.0,Unsubstantiated
38343,Black,Male,29.0,Abuse of Authority,Threat of arrest,40.0,Exonerated
38343,Black,Male,29.0,Discourtesy,Word,40.0,Unsubstantiated
38343,Black,Male,29.0,Force,Physical force,40.0,Exonerated
38343,Black,Male,29.0,Offensive Language,Race,40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Retaliatory arrest,40.0,Substantiated (Formalized Training)
37837,Black,Male,13.0,Abuse of Authority,Stop,40.0,Substantiated (Formalized Training)
37837,Black,Male,13.0,Abuse of Authority,Threat of arrest,40.0,Substantiated (Formalized Training)
38885,Hispanic,Male,12.0,Force,Handcuffs too tight,40.0,Unsubstantiated
38885,Hispanic,Male,12.0,Offensive Language,Gender,40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Threat of arrest,40.0,Unsubstantiated
25971,White,Male,17.0,Force,Nightstick as club (incl asp & baton),40.0,Unsubstantiated
25971,White,Female,19.0,Force,Physical force,40.0,Unsubstantiated
25971,White,Female,37.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
25971,White,Female,37.0,Discourtesy,Word,40.0,Unsubstantiated
28938,Black,Male,50.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
28938,Black,Male,50.0,Offensive Language,Ethnicity,40.0,Substantiated (Instructions)
28938,Black,Male,50.0,Abuse of Authority,Threat of arrest,40.0,Substantiated (Instructions)
29831,Black,Male,17.0,Force,Physical force,40.0,Substantiated (Command Discipline B)
29831,Black,Male,17.0,Force,Chokehold,40.0,Unsubstantiated
30696,Hispanic,Male,42.0,Force,Physical force,40.0,Exonerated
30696,Hispanic,Female,33.0,Force,Physical force,40.0,Exonerated
30696,Hispanic,Male,42.0,Abuse of Authority,Property damaged,40.0,Exonerated
32886,Black,Female,33.0,Offensive Language,Other,40.0,Unsubstantiated
34923,Black,Male,30.0,Force,Other,40.0,Unsubstantiated
34923,Black,Male,30.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
34923,Black,Male,30.0,Discourtesy,Word,40.0,Unsubstantiated
34923,Black,Male,30.0,Force,Physical force,40.0,Exonerated
34923,Black,Male,30.0,Offensive Language,Race,40.0,Unsubstantiated
37837,Black,Male,13.0,Force,Physical force,40.0,Exonerated
37837,Black,Male,13.0,Force,Chokehold,40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Stop,40.0,Exonerated
37837,Black,Male,13.0,Force,Other,40.0,Unsubstantiated
37837,Black,Male,13.0,Force,Physical force,40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Unsubstantiated
37837,Black,Male,13.0,Force,Chokehold,40.0,Unsubstantiated
37837,Black,Male,13.0,Discourtesy,Action,40.0,Unsubstantiated
37837,Black,Male,13.0,Abuse of Authority,Threat of force (verbal or physical),40.0,Substantiated (Formalized Training)
11622,White,Female,41.0,Discourtesy,Action,1.0,Substantiated (Command Discipline)
11622,White,Female,41.0,Abuse of Authority,Refusal to provide name/shield number,1.0,Substantiated (Command Discipline)
16597,Black,Female,50.0,Abuse of Authority,Refusal to process civilian complaint,52.0,Substantiated (Charges)
13554,Black,Male,46.0,Abuse of Authority,Strip-searched,79.0,Substantiated (Charges)
6206,Black,Male,30.0,Force,Physical force,79.0,Exonerated
13178,Black,Male,41.0,Abuse of Authority,Search (of person),79.0,Unsubstantiated
13178,Black,Male,41.0,Abuse of Authority,Vehicle stop,79.0,Unsubstantiated
13178,Black,Male,41.0,Abuse of Authority,Vehicle search,79.0,Unsubstantiated
13554,Black,Male,46.0,Abuse of Authority,Refusal to provide name/shield number,79.0,Unsubstantiated
14377,Black,Male,24.0,Abuse of Authority,Strip-searched,79.0,Unsubstantiated
14377,Black,Male,41.0,Abuse of Authority,Threat of arrest,79.0,Exonerated
24325,Black,Male,24.0,Abuse of Authority,Refusal to obtain medical treatment,79.0,Unsubstantiated
25840,Black,Male,55.0,Abuse of Authority,Stop,79.0,Unsubstantiated
25840,Black,Male,55.0,Abuse of Authority,Question,79.0,Exonerated
29832,Hispanic,Female,36.0,Abuse of Authority,Refusal to provide name/shield number,79.0,Unsubstantiated
5961,White,Male,33.0,Abuse of Authority,Question and/or stop,48.0,Exonerated
9489,Black,Male,40.0,Force,Physical force,42.0,Exonerated
33325,Black,Female,64.0,Abuse of Authority,Refusal to show search warrant,40.0,Substantiated (Formalized Training)
14950,Black,Male,51.0,Abuse of Authority,Search (of person),75.0,Exonerated
24295,Black,Male,34.0,Abuse of Authority,Vehicle search,75.0,Unsubstantiated
24295,Black,Male,34.0,Discourtesy,Word,75.0,Unsubstantiated
27713,Black,Male,40.0,Discourtesy,Word,75.0,Unsubstantiated
30622,Black,Female,31.0,Abuse of Authority,Refusal to provide name/shield number,75.0,Unsubstantiated
30622,Black,Female,31.0,Abuse of Authority,Threat of arrest,75.0,Exonerated
35343,Black,Male,26.0,Abuse of Authority,Refusal to process civilian complaint,75.0,Substantiated (Command Discipline A)
35369,Black,Female,14.0,Abuse of Authority,Stop,75.0,Exonerated
35369,Black,Female,14.0,Abuse of Authority,Question,75.0,Exonerated
4912,Hispanic,Male,19.0,Force,Physical force,41.0,Exonerated
5157,Black,Female,42.0,Force,Physical force,5.0,Exonerated
7297,White,Male,33.0,Abuse of Authority,Other,17.0,Substantiated (Command Discipline)
7297,White,Male,33.0,Abuse of Authority,Vehicle stop,17.0,Exonerated
4901,Black,Female,40.0,Discourtesy,Word,45.0,Substantiated (Instructions)
17290,Black,Male,20.0,Abuse of Authority,Stop,52.0,Exonerated
17290,Black,Male,20.0,Force,Gun Pointed,52.0,Unsubstantiated
17362,Black,Male,34.0,Abuse of Authority,Strip-searched,52.0,Unsubstantiated
19265,Hispanic,Male,25.0,Abuse of Authority,Vehicle stop,47.0,Exonerated
19265,Hispanic,Male,25.0,Abuse of Authority,Frisk,47.0,Substantiated (Charges)
19265,Hispanic,Male,25.0,Abuse of Authority,Vehicle search,47.0,Substantiated (Charges)
20711,Hispanic,Male,42.0,Abuse of Authority,Stop,52.0,Exonerated
20711,Hispanic,Male,42.0,Force,Physical force,52.0,Exonerated
7156,Hispanic,Male,26.0,Abuse of Authority,Strip-searched,43.0,Substantiated (Charges)
19074,Hispanic,Male,20.0,Abuse of Authority,Refusal to provide name/shield number,50.0,Unsubstantiated
19074,Hispanic,Male,20.0,Abuse of Authority,Threat of force (verbal or physical),50.0,Unsubstantiated
22705,Hispanic,Male,45.0,Force,Physical force,50.0,Unsubstantiated
22705,Hispanic,Male,45.0,Force,Pepper spray,50.0,Unsubstantiated
22705,Hispanic,Male,45.0,Abuse of Authority,Question,50.0,Substantiated (Charges)
22518,White,Male,49.0,Discourtesy,Word,25.0,Unsubstantiated
26385,Black,Male,24.0,Offensive Language,Sexual orientation,25.0,Unsubstantiated
28449,Black,Male,31.0,Abuse of Authority,Retaliatory summons,25.0,Substantiated (Instructions)
20567,Hispanic,Male,20.0,Abuse of Authority,Search (of person),25.0,Unsubstantiated
20567,Hispanic,Male,20.0,Discourtesy,Word,25.0,Unsubstantiated
26385,Black,Male,24.0,Abuse of Authority,Search (of person),25.0,Unsubstantiated
26385,Black,Male,24.0,Abuse of Authority,Stop,25.0,Substantiated (Command Discipline)
27518,Black,Female,21.0,Abuse of Authority,Refusal to obtain medical treatment,25.0,Unsubstantiated
27518,Black,Female,21.0,Abuse of Authority,Property damaged,25.0,Unsubstantiated
28449,Black,Female,40.0,Abuse of Authority,Refusal to provide name/shield number,25.0,Unsubstantiated
28449,Black,Male,31.0,Offensive Language,Race,25.0,Unsubstantiated
28449,Black,Male,31.0,Abuse of Authority,Search (of person),25.0,Unsubstantiated
28449,Black,Male,31.0,Discourtesy,Action,25.0,Unsubstantiated
28449,Black,Male,31.0,Abuse of Authority,Stop,25.0,Unsubstantiated
32120,Black,Male,39.0,Abuse of Authority,Threat of force (verbal or physical),32.0,Unsubstantiated
32120,Black,Male,39.0,Force,Other,32.0,Unsubstantiated
32120,Black,Male,39.0,Force,Physical force,32.0,Unsubstantiated
32120,Black,Male,39.0,Discourtesy,Word,32.0,Unsubstantiated
32120,Black,Male,39.0,Force,Chokehold,32.0,Unsubstantiated
32120,Black,Male,39.0,Force,Other,32.0,Unsubstantiated
40678,Black,Female,21.0,Abuse of Authority,Property damaged,32.0,Unsubstantiated
40678,Black,Female,21.0,Discourtesy,Word,32.0,Unsubstantiated
40678,Black,Female,21.0,Abuse of Authority,Vehicle search,32.0,Exonerated
40678,Black,Female,21.0,Force,Physical force,32.0,Exonerated
40678,Black,Female,21.0,Abuse of Authority,Vehicle search,32.0,Exonerated
40678,Black,Female,21.0,Abuse of Authority,Vehicle stop,32.0,Exonerated
40678,Black,Female,21.0,Abuse of Authority,Vehicle search,32.0,Substantiated (Command Lvl Instructions)
30861,White,Female,30.0,Discourtesy,Word,50.0,Unsubstantiated
28655,Black,Female,27.0,Abuse of Authority,Frisk,42.0,Substantiated (Instructions)
28655,Black,Female,27.0,Abuse of Authority,Search (of person),42.0,Unsubstantiated
40551,White,Male,66.0,Discourtesy,Word,19.0,Substantiated (Command Discipline A)
11279,Black,Male,37.0,Abuse of Authority,Question and/or stop,103.0,Exonerated
11279,Black,Male,37.0,Abuse of Authority,Search (of person),103.0,Unsubstantiated
19840,Black,Male,31.0,Force,Physical force,113.0,Unsubstantiated
19840,Black,Male,31.0,Abuse of Authority,Vehicle search,113.0,Substantiated (Charges)
19840,Black,Male,31.0,Abuse of Authority,Frisk,113.0,Substantiated (Charges)
35497,Asian,Female,46.0,Abuse of Authority,Refusal to obtain medical treatment,109.0,Unsubstantiated
40551,White,Male,66.0,Abuse of Authority,Threat of arrest,19.0,Exonerated
40551,White,Male,66.0,Abuse of Authority,Vehicle stop,19.0,Exonerated
40551,White,Male,66.0,Abuse of Authority,Threat of summons,19.0,Exonerated
29451,Hispanic,Male,53.0,Abuse of Authority,Other,44.0,Exonerated
29451,Hispanic,Male,53.0,Abuse of Authority,Vehicle stop,44.0,Exonerated
29451,Hispanic,Male,53.0,Abuse of Authority,Vehicle search,44.0,Substantiated (Instructions)
31781,Black,Male,32.0,Abuse of Authority,Question,44.0,Substantiated (Formalized Training)
41534,Black,Male,27.0,Discourtesy,Word,47.0,Unsubstantiated
41534,Black,Male,27.0,Abuse of Authority,Body Cavity Searches,47.0,Unsubstantiated
41534,Black,Male,27.0,Abuse of Authority,Threat of force (verbal or physical),47.0,Unsubstantiated
21089,Black,Male,23.0,Abuse of Authority,Threat of force (verbal or physical),67.0,Unsubstantiated
25294,Black,Male,45.0,Abuse of Authority,Frisk,67.0,Unsubstantiated
25294,Black,Male,45.0,Abuse of Authority,Stop,67.0,Substantiated (Charges)
17855,Black,Male,25.0,Force,Physical force,40.0,Exonerated
17855,Black,Male,25.0,Force,Physical force,40.0,Unsubstantiated
29310,Hispanic,Male,55.0,Abuse of Authority,Stop,40.0,Substantiated (Instructions)
29310,Hispanic,Male,57.0,Abuse of Authority,Search (of person),40.0,Substantiated (Instructions)
30446,Hispanic,Male,36.0,Abuse of Authority,Strip-searched,40.0,Unsubstantiated
31715,Black,Male,39.0,Abuse of Authority,Threat of arrest,40.0,Unsubstantiated
22736,Black,Male,26.0,Abuse of Authority,Search (of person),63.0,Unsubstantiated
22736,Black,Male,26.0,Abuse of Authority,Stop,63.0,Substantiated (Command Discipline)
22736,Black,Male,26.0,Abuse of Authority,Frisk,63.0,Substantiated (Command Discipline)
32558,Black,Male,31.0,Abuse of Authority,Frisk,103.0,Substantiated (Command Discipline A)
32558,Black,Male,31.0,Abuse of Authority,Other,103.0,Substantiated (Command Discipline A)
36559,Hispanic,Male,32.0,Abuse of Authority,Frisk,75.0,Unsubstantiated
36559,Hispanic,Male,32.0,Abuse of Authority,Refusal to provide name/shield number,75.0,Unsubstantiated
36559,Hispanic,Male,32.0,Abuse of Authority,Stop,75.0,Exonerated
36630,Black,Male,27.0,Abuse of Authority,Vehicle search,75.0,Substantiated (Formalized Training)
29261,White,Male,23.0,Abuse of Authority,Refusal to obtain medical treatment,75.0,Unsubstantiated
32405,Black,Male,29.0,Abuse of Authority,Stop,75.0,Exonerated
32405,Black,Male,29.0,Abuse of Authority,Threat of arrest,75.0,Exonerated
34759,Black,Male,58.0,Abuse of Authority,Vehicle stop,75.0,Unsubstantiated
34759,Black,Male,58.0,Abuse of Authority,Search (of person),75.0,Exonerated
34759,Black,Male,58.0,Abuse of Authority,Frisk,75.0,Substantiated (Formalized Training)
14668,Black,Female,61.0,Abuse of Authority,Refusal to provide name/shield number,88.0,Unsubstantiated
23936,Black,Male,44.0,Offensive Language,Race,79.0,Unsubstantiated
23936,Black,Male,44.0,Abuse of Authority,Stop,79.0,Exonerated
18274,Black,Male,25.0,Force,Physical force,106.0,Unsubstantiated
18274,Black,Male,21.0,Abuse of Authority,Search (of person),106.0,Unsubstantiated
18274,Black,Male,25.0,Abuse of Authority,Stop,106.0,Substantiated (No Recommendations)
18274,Black,Male,21.0,Abuse of Authority,Frisk,106.0,Substantiated (No Recommendations)
24935,Other Race,Male,39.0,Discourtesy,Word,106.0,Unsubstantiated
24935,Other Race,Male,39.0,Discourtesy,Action,106.0,Unsubstantiated
18514,Asian,Male,45.0,Force,Physical force,106.0,Unsubstantiated
20007,White,Male,27.0,Discourtesy,Word,106.0,Unsubstantiated
20007,White,Male,27.0,Force,Physical force,106.0,Exonerated
20007,White,Male,27.0,Force,Physical force,106.0,Unsubstantiated
23296,Other Race,Male,37.0,Force,Physical force,106.0,Substantiated (Charges)
24157,Black,Male,22.0,Force,Physical force,106.0,Unsubstantiated
27355,Hispanic,Male,52.0,Force,Physical force,115.0,Unsubstantiated
31796,Black,Female,34.0,Abuse of Authority,Other,40.0,Substantiated (Charges)
31796,Black,Female,34.0,Abuse of Authority,Refusal to provide name/shield number,40.0,Unsubstantiated
31796,Black,Female,27.0,Abuse of Authority,Property damaged,40.0,Unsubstantiated
31796,Black,Female,34.0,Force,Physical force,40.0,Unsubstantiated
35570,Black,Male,19.0,Abuse of Authority,Stop,81.0,Substantiated (Command Discipline B)
20918,Hispanic,Male,35.0,Force,Physical force,42.0,Exonerated
23285,Hispanic,Male,17.0,Abuse of Authority,Stop,42.0,Exonerated
23285,Hispanic,Male,17.0,Discourtesy,Word,42.0,Unsubstantiated
23285,Hispanic,Male,17.0,Offensive Language,Race,42.0,Unsubstantiated
27314,Black,Male,25.0,Abuse of Authority,Threat of force (verbal or physical),42.0,Unsubstantiated
18182,Hispanic,Female,17.0,Force,Physical force,115.0,Exonerated
18182,Hispanic,Male,20.0,Force,Physical force,115.0,Unsubstantiated
25743,Hispanic,Male,19.0,Abuse of Authority,Threat of force (verbal or physical),110.0,Unsubstantiated
25743,Hispanic,Male,19.0,Force,Physical force,110.0,Unsubstantiated
25743,Hispanic,Male,19.0,Discourtesy,Word,110.0,Substantiated (Charges)
35674,Black,Male,31.0,Discourtesy,Word,42.0,Unsubstantiated
33302,Black,Male,26.0,Discourtesy,Word,40.0,Unsubstantiated
35586,Hispanic,Male,46.0,Discourtesy,Word,40.0,Substantiated (Command Discipline A)
35586,Hispanic,Male,46.0,Abuse of Authority,Retaliatory arrest,40.0,Substantiated (Command Discipline A)
35674,Black,Male,31.0,Abuse of Authority,Refusal to provide name/shield number,42.0,Unsubstantiated
35674,Black,Male,31.0,Abuse of Authority,Property damaged,42.0,Unsubstantiated
35674,Black,Male,31.0,Force,Handcuffs too tight,42.0,Unsubstantiated
35674,Black,Male,31.0,Discourtesy,Word,42.0,Unsubstantiated
35674,Black,Male,31.0,Abuse of Authority,Stop,42.0,Substantiated (Command Discipline A)
37824,Black,Male,16.0,Force,Vehicle,42.0,Unsubstantiated
33757,Black,Male,53.0,Abuse of Authority,Stop,75.0,Substantiated (Formalized Training)
